ID,text,user_name,date,lang,country,sentiment
1.25E+32,1/Hilarious watching people try to explain away the coronavirus stimulus check as something other social welfare b/c it’s an advance payment on a 2020 tax credit—or not. Wonder what the hell they think a tax credit is. I’m sitting here minding my business and someone sends me a,Desertrose1pt0,Mon Apr 13 22:53:34 +0000 2020,en,None,neutral
1.25E+32,"Man, he will be missed keep on Rocket Jumping to heaven.🙏🏽❤️❤️",SinnamonRollzz,Mon Apr 13 22:53:34 +0000 2020,en,None,positive
1.25E+32,"Succubus is trending so, of course, I'm thinking of London L'Roi...

@London_L_Roi @phonesextemple

#nypho #phonesex #horny #succubus #quarantinediaries #StayHome #stayhometogether #COVID19 #masturbate https://t.co/wOz0JmavTP",CarnalChrissy,Mon Apr 13 22:53:34 +0000 2020,en,None,neutral
1.25E+31,Role of the media in a Democracy is to hold the government to account,Johnpaulmccabe,Mon Apr 13 22:53:35 +0000 2020,en,United Kingdom,positive
1.25E+32,"Trump uses coronavirus briefing to lash out at critics of his response 

https://t.co/G4IQmXr8vP https://t.co/VRmp04lWMk",New_Narrative,Mon Apr 13 22:53:35 +0000 2020,en,None,negative
1.25E+32,"""You'll die of what I say you'll die of, bitch.""

- Gelinda Mates",ElidKNaz,Mon Apr 13 22:53:35 +0000 2020,en,None,negative
1.25E+32,un come back sur le youtube francophone?,SoniaBPOY,Mon Apr 13 22:53:35 +0000 2020,en,France,negative
1.25E+32,"I just watched FOR THE USE OF THE HALL on Broadway HD- based on a play - it's a nice, smart comedy - good for coronavirus #selfisloation #streaming https://t.co/cP8xAfxKR2 via @RottenTomatoes",CorneliaAmiri,Mon Apr 13 22:53:35 +0000 2020,en,None,positive
1.25E+32,"Can a reporter, just once., say “shut the fuck up, fat boy and let me finish my question!”?
#trump #coronavirus",peteybergen,Mon Apr 13 22:53:35 +0000 2020,en,None,negative
1.25E+32,I will gladly retweet your thread. I wholeheartedly agree 🇺🇸🇺🇸🇺🇸,ressiger1111,Mon Apr 13 22:53:35 +0000 2020,en,None,neutral
1.25E+32,STAY HOME!,JoZPina,Mon Apr 13 22:53:35 +0000 2020,en,None,neutral
1.25E+30,"@DoubleTMisterB @poeticpotion111 oYep, start your engines. We'll wear masks, gloves and keep our distance as necessary but we will NOT allow our country to go into a depression that would kill more than the CCP coronavirus. We've had enough of the Communist Democrat Party using a health crisis to destroy the US https://t.co/6pCMPv0wVk",MickSPrice,Mon Apr 13 22:53:36 +0000 2020,en,None,neutral
1.25E+31,iTs aLL oBaMA’s fAuLt,Lexie_FM,Mon Apr 13 22:53:36 +0000 2020,en,United States,negative
1.25E+32,"🖋 Support Jack by signing “Support the USPS!” and I’ll deliver a copy to your officials too: https://t.co/GjO2cQ6Sqq

📨 Last delivered to @GillibrandNY, @RepGraceMeng and @SenSchumer #NY06 #NYpolitics #NYpol #COVID19 https://t.co/ohN0o77PAf",openletterbot,Mon Apr 13 22:53:36 +0000 2020,en,None,negative
1.25E+32,"It's not the quarantine that's getting to me, it's the why and it's the mobster conman who's making it all worse.",AuthorKimberley,Mon Apr 13 22:53:36 +0000 2020,en,None,neutral
1.25E+32,Coronavirus Request for Cancellation of Contract Force Majeure Sample Letter [Free Template] - Talkov Law https://t.co/6A6opASBTh #rentstrike2020 #RENTRELIEF #CancelRent https://t.co/xvKGpnOIGx,alikamran,Mon Apr 13 22:53:36 +0000 2020,en,None,neutral
1.25E+32,Don't even imply that': Fauci denies Trump pressured him to clarify remarks on coroanvirus response https://t.co/K5sRvWH62D,Big_Cajun_Man,Mon Apr 13 22:53:36 +0000 2020,en,None,neutral
1.25E+31,@tahsha_lyndah @MCartar20 Did she say Canteen oba Quarantine ?,mugyenyivincent,Mon Apr 13 22:53:37 +0000 2020,en,None,neutral
1.25E+32,I love it!,SolaChristos,Mon Apr 13 22:53:37 +0000 2020,en,None,positive
1.25E+32,"FYI @CityofCT, over and above that cultivate some humanity. Nxa!",Kmoeti,Mon Apr 13 22:53:37 +0000 2020,en,None,positive
1.25E+32,"Me looking at my DMs since quarantine started
https://t.co/UGD0mRWrmI",tayngel_,Mon Apr 13 22:53:37 +0000 2020,en,United States,neutral
1.25E+32,Just had a COVID-19 test done. They stick that swab ALL THE WAY up your nose lol.,TPRx11,Mon Apr 13 22:53:37 +0000 2020,en,None,positive
1.25E+32,Senate hits pause on confirming Trump’s judges - POLITICO https://t.co/8KgB9oUL1f #SmartNews,lian_yamouer,Mon Apr 13 22:53:37 +0000 2020,en,None,neutral
1.25E+32,But it’s saving everyone! Or is it? Wait? Not enough research? Oh,JayHooft,Mon Apr 13 22:53:37 +0000 2020,en,Canada,neutral
1.25E+32,just add clips of him on his switch and it is an accurate representation of me,grrreensea,Mon Apr 13 22:53:37 +0000 2020,en,None,neutral
1.25E+30,@JahnnaBurke Stopppp 🥰. Thank you babe! Just tryna get post quarantine ready. https://t.co/INIPPZ4TXr,triggatreash,Mon Apr 13 22:53:37 +0000 2020,en,United States,positive
1.25E+32,"I'm joining with hundreds of thousands of people from all over the world, who are standing with the @UN Chief @AntonioGuterres on his bold call for a #GlobalCeasefire amidst #Covid19Pandemic. Sign and RT! #Coronavirus https://t.co/MBoqf3Aibu",IntlDayofPeace,Mon Apr 13 22:53:37 +0000 2020,en,None,neutral
1.25E+32,He is a Hoot and NYer!,TurnbullDJTX,Mon Apr 13 22:53:38 +0000 2020,en,None,neutral
1.25E+32,I miss my roommate @_cincity29 a lot can this quarantine be over so I can go back to living at her apartment on the weekends ???😭😭😭,rabatibur,Mon Apr 13 22:53:38 +0000 2020,en,United States,positive
1.25E+32,"@AmyAthatcher @Hooplaoly This is on trump 
 United States
Coronavirus Cases:
584,862
Deaths:
23,555 https://t.co/JripdEags2",cats13136,Mon Apr 13 22:53:38 +0000 2020,en,None,neutral
1.25E+32,@trassens @WeatherHerts @hertslife @CloudAppSoc @dbirch214 @5_News Thank you.,CarlaSears,Mon Apr 13 22:53:38 +0000 2020,en,United Kingdom,positive
1.25E+31,"@DeadwingDork Oh man, he blocked me for responding to him acting retarded with the ""only acting retarded"" comic. Can't get any more absurd than that. It's pretty obvious he hasn't blocked you because he wants the internet attention. 

Quarantine is really fucking with people's brains, eh?",Cincinnatus460,Mon Apr 13 22:53:38 +0000 2020,en,None,negative
1.25E+32,"🌸🐦🌼🧩💮🐠🐦🌸🧩🌼🐠💮
Over 100 Colorful Puzzles each available in 5 sizes for the entire family
#gifts #shoppingonline #quarantine #puzzle #games #onlineshopping
https://t.co/ajb1AwpJw2 https://t.co/3UAHtJ82B9",HikeOurPlanet,Mon Apr 13 22:53:38 +0000 2020,en,None,positive
1.25E+32,This quarantine got you talking like a Jail niggga .,maamaajaaaay,Mon Apr 13 22:53:38 +0000 2020,en,None,neutral
1.25E+32,#45 doe not control the states! This mofo is delusional! #COVID19 #PressBriefing https://t.co/rvQO9ewHgL,Whatthawhat68,Mon Apr 13 22:53:38 +0000 2020,en,None,negative
1.25E+32,when ur teacher failed to explain that the packet she gave at the beginning of the quarantine school thing was for 3 weeks and you did it in one day and turned it in. Then the school ends up losing the packet and the teacher blames you and calls ur parents. https://t.co/cNowRqzpJW,SomeWeirdoLyx,Mon Apr 13 22:53:38 +0000 2020,en,None,negative
1.25E+32,Virus won't survive in hot climate,AzekaIsaac,Mon Apr 13 22:53:39 +0000 2020,en,None,neutral
1.25E+31,"Dr. Anthony Fauci addressed some comments he made over the weekend and took issue with the idea he was not doing so voluntarily.
On CNN Sunday, Fauci was asked if more lives could have been saved if the U.S. #Coronavirus #DonaldTrump #DrAnthonyFauci #TV https://t.co/1tl6EsfabL",Newsenm,Mon Apr 13 22:53:39 +0000 2020,en,None,neutral
1.25E+31,"I sense a lawsuit coming, fuck Ticketmaster",TheExinExit,Mon Apr 13 22:53:39 +0000 2020,en,None,positive
1.25E+32,Done wit quarantine yo 🤦‍♂️,Booda215_,,en,None,positive
1.25E+32,"23 homeless people across seven different facilities in the city have tested positive for the new #coronavirus, after word surfaced that at least four residents or staff from a single shelter that houses refugees had contracted the disease.",SafirAhmadBabar,,en,None,neutral
1.25E+32,quarantine i dont even bother using a fork anymore,EEdgelady,,en,None,neutral
1.25E+32,"YES, of course the US has more cases than other countries you stupid ""news"" people. In the US, there's been almost THREE TIMES the number of tests as any other country.... YES, we still have to do even more testing.

#fakenews #TrumpMeltdown #CoronavirusUSA #COVID19",groovytrip,Mon Apr 13 23:41:21 +0000 2020,en,None,negative
1.25E+32,NY/NJ metro area compared to the others in the US. https://t.co/phbPm2FWcM,W7VOA,Mon Apr 13 23:41:21 +0000 2020,en,United States,neutral
1.25E+32,https://t.co/5lg15ZaUr4 covidfact,SandraL81472811,Mon Apr 13 23:41:21 +0000 2020,en,None,neutral
1.25E+32,@assiaa_joellaa Your presence speaks for itself ♥️♥️♥️♥️👑,nusrattyy,Mon Apr 13 23:41:21 +0000 2020,en,United States,positive
1.25E+32,where are all of the sally shapiro stans at? https://t.co/yncoVfVwsi,gilbertvotion,Mon Apr 13 23:41:21 +0000 2020,en,United States,neutral
1.25E+31,@chloeecoulterr Yess ma’am 😊,anaagarciiaa5,Mon Apr 13 23:41:21 +0000 2020,en,United States,positive
1.25E+32,House party my ass! I never want to see another house lime for the rest of the year!,thaisrazark,Mon Apr 13 23:41:21 +0000 2020,en,Trinidad and Tobago,negative
1.25E+32,@CaliaDomenico This is so incredible.,rwittstock,Mon Apr 13 23:41:21 +0000 2020,en,Canada,positive
1.25E+32,Donald Trump’s Campaign Sues Wisconsin TV Station For Continuing To Air Super PAC Ad Attacking His Coronavirus Response #SmartNews https://t.co/9KN4CqBy6y,drpatsyp,Mon Apr 13 23:41:22 +0000 2020,en,None,negative
1.25E+32,cutest shit ever,lightskinfiji,Mon Apr 13 23:41:22 +0000 2020,en,United States,positive
1.25E+32,"@laurahelmuth @TestKitchen Check out also @kenjilopezalt ‘s magnum opus. As a scientist, I have found this book to be full of insights, page after page, and they all lead to great recipes (his discourse on chili is for the ages). Also a big fan of @CooksIllustratd FWIW. https://t.co/VvgjjMSq0W",MikeKaspari,Mon Apr 13 23:41:22 +0000 2020,en,United States,positive
1.25E+32,I see we’ve reached the “unleash my insane conspiracy theory on social media” stage of the quarantine.,keithonsports,Mon Apr 13 23:41:22 +0000 2020,en,None,neutral
