,contSpam,contHam
delicious,0.0,0.0002072538860103627
praveesh,0.0,0.0002072538860103627
beers,0.0,0.0002072538860103627
desert,0.0,0.0004145077720207254
salad,0.0,0.0002072538860103627
whore,0.0,0.0002072538860103627
funk,0.002677376171352075,0.0
tones2u,0.002677376171352075,0.0
08712466669,0.0013386880856760374,0.0
jocks,0.0013386880856760374,0.0
nat,0.004016064257028112,0.0
scallies,0.0013386880856760374,0.0
skins,0.0013386880856760374,0.0
twinks,0.0013386880856760374,0.0
flood,0.0,0.0002072538860103627
beads,0.0,0.0002072538860103627
nitro,0.0,0.0002072538860103627
section,0.0,0.0002072538860103627
wishlist,0.0,0.0002072538860103627
sold,0.0,0.0002072538860103627
creative,0.0,0.0002072538860103627
getiing,0.0,0.0002072538860103627
reffering,0.0,0.0002072538860103627
brownies,0.0,0.0002072538860103627
weirdy,0.0,0.0002072538860103627
09061701851,0.0013386880856760374,0.0
12hours,0.0013386880856760374,0.0
k61,0.0013386880856760374,0.0
restrict,0.0,0.0002072538860103627
funeral,0.0,0.0004145077720207254
vivek,0.0,0.0004145077720207254
74355,0.0013386880856760374,0.0
tnc,0.002677376171352075,0.0
brah,0.0,0.0004145077720207254
possession,0.0,0.000621761658031088
greece,0.0,0.0002072538860103627
passwords,0.0,0.0004145077720207254
protect,0.0,0.0004145077720207254
sensitive,0.0,0.0004145077720207254
sib,0.0,0.0004145077720207254
recorded,0.0,0.0002072538860103627
someday,0.0,0.0002072538860103627
grandfather,0.0,0.0002072538860103627
09061104276,0.0013386880856760374,0.0
75max,0.0013386880856760374,0.0
blu,0.0013386880856760374,0.0
concert,0.0013386880856760374,0.0004145077720207254
november,0.0013386880856760374,0.0
spot,0.0,0.0002072538860103627
yuou,0.0,0.0002072538860103627
ipad,0.0,0.0004145077720207254
bunch,0.0,0.0002072538860103627
lotto,0.0,0.0002072538860103627
bird,0.0,0.0004145077720207254
purchases,0.0,0.0002072538860103627
authorise,0.0,0.0002072538860103627
45pm,0.0,0.0002072538860103627
gimmi,0.0,0.0002072538860103627
goss,0.0,0.0002072538860103627
ystrday,0.0,0.0002072538860103627
chile,0.0,0.0002072538860103627
subletting,0.0,0.0002072538860103627
ammae,0.0,0.0002072538860103627
steering,0.0,0.0002072538860103627
sleeps,0.0,0.0002072538860103627
required,0.0,0.0002072538860103627
rounder,0.0,0.0002072538860103627
batchlor,0.0,0.0002072538860103627
ji,0.0,0.0002072538860103627
lambu,0.0,0.0002072538860103627
zoom,0.0,0.0002072538860103627
08717890890,0.0013386880856760374,0.0
62220cncl,0.0013386880856760374,0.0
stopcs,0.0013386880856760374,0.0
cheese,0.0,0.0004145077720207254
0430,0.0013386880856760374,0.0
1b6a5ecef91ff9,0.0013386880856760374,0.0
37819,0.0013386880856760374,0.0
index,0.002677376171352075,0.0
jul,0.0013386880856760374,0.0
tms,0.002677376171352075,0.0
true18,0.0013386880856760374,0.0
widelive,0.002677376171352075,0.0
wml,0.002677376171352075,0.0
chg,0.0013386880856760374,0.0
cst,0.0013386880856760374,0.0
xafter,0.0013386880856760374,0.0
enemies,0.0,0.0002072538860103627
hearted,0.0,0.0002072538860103627
pure,0.0,0.0002072538860103627
smiley,0.0,0.0002072538860103627
gail,0.0,0.0002072538860103627
yaxxx,0.0,0.0002072538860103627
theoretically,0.0,0.0002072538860103627
hooked,0.0,0.0002072538860103627
formally,0.0,0.0002072538860103627
multimedia,0.0,0.0002072538860103627
hsbc,0.0,0.0004145077720207254
accounting,0.0,0.0002072538860103627
agency,0.0,0.0002072538860103627
delayed,0.0,0.0002072538860103627
housing,0.0,0.0002072538860103627
renting,0.0,0.0002072538860103627
vague,0.0,0.0002072538860103627
nicky,0.0,0.0002072538860103627
presents,0.0,0.0002072538860103627
gumby,0.0,0.0002072538860103627
44345,0.0013386880856760374,0.0
alto18,0.0013386880856760374,0.0
asp,0.002677376171352075,0.0
wave,0.0013386880856760374,0.0
sized,0.0,0.0002072538860103627
springs,0.0,0.0002072538860103627
tarpon,0.0,0.0002072538860103627
cab,0.0,0.0002072538860103627
steps,0.0,0.0002072538860103627
limited,0.0,0.0002072538860103627
hf8,0.0013386880856760374,0.0
09061702893,0.002677376171352075,0.0
08719181259,0.0013386880856760374,0.0
26,0.004016064257028112,0.0002072538860103627
radiator,0.0,0.0002072538860103627
proper,0.0,0.0002072538860103627
tongued,0.0,0.0002072538860103627
shorts,0.0,0.0002072538860103627
qi,0.0,0.0002072538860103627
suddenly,0.0,0.0002072538860103627
born,0.0,0.000621761658031088
eek,0.0,0.0004145077720207254
flurries,0.0,0.0002072538860103627
melt,0.0,0.0004145077720207254
babygoodbye,0.0013386880856760374,0.0
dontcha,0.0013386880856760374,0.0
golddigger,0.0013386880856760374,0.0
pushbutton,0.0013386880856760374,0.0
real1,0.0013386880856760374,0.0
webeburnin,0.0013386880856760374,0.0
perform,0.0,0.0002072538860103627
cards,0.0,0.0002072538860103627
rebooting,0.0,0.0002072538860103627
nigh,0.0,0.0002072538860103627
cable,0.0,0.0002072538860103627
nooooooo,0.0,0.0002072538860103627
outage,0.0,0.0002072538860103627
sos,0.0,0.0002072538860103627
playin,0.0,0.0002072538860103627
guoyang,0.0,0.0002072538860103627
dengra,0.0,0.0002072538860103627
rahul,0.0,0.0002072538860103627
antelope,0.0,0.0002072538860103627
contention,0.0,0.0002072538860103627
fieldof,0.0,0.0002072538860103627
selfindependence,0.0,0.0002072538860103627
toplay,0.0,0.0002072538860103627
barkleys,0.0013386880856760374,0.0
gnarls,0.0013386880856760374,0.0
borderline,0.0,0.0002072538860103627
545,0.0,0.0002072538860103627
nightnight,0.0,0.0002072538860103627
possibility,0.0,0.0002072538860103627
grooved,0.0,0.0002072538860103627
affairs,0.0,0.000621761658031088
mising,0.0,0.0002072538860103627
195,0.0013386880856760374,0.0
6669,0.0013386880856760374,0.0
secured,0.0013386880856760374,0.0
unsecured,0.0013386880856760374,0.0
eckankar,0.0,0.0002072538860103627
fakeye,0.0,0.0002072538860103627
lanre,0.0,0.0002072538860103627
3000,0.0013386880856760374,0.0
09061743386,0.002677376171352075,0.0
degrees,0.0,0.0002072538860103627
heater,0.0,0.0002072538860103627
dodgey,0.0,0.0002072538860103627
674,0.002677376171352075,0.0
asssssholeeee,0.0,0.0002072538860103627
seing,0.0,0.0002072538860103627
blokes,0.0,0.0002072538860103627
buddy,0.0,0.0002072538860103627
ceri,0.0,0.0002072538860103627
dreamz,0.0,0.0002072538860103627
rebel,0.0,0.0002072538860103627
84484,0.0013386880856760374,0.0
nationwide,0.0,0.0002072538860103627
newport,0.0,0.0002072538860103627
juliana,0.0,0.0002072538860103627
eta,0.0,0.0004145077720207254
nachos,0.0,0.0002072538860103627
dizzamn,0.0,0.0002072538860103627
suitemates,0.0,0.0002072538860103627
nimbomsons,0.0,0.0002072538860103627
continent,0.0,0.0002072538860103627
0871750,0.002677376171352075,0.0
77,0.002677376171352075,0.0
housewives,0.002677376171352075,0.0
landlines,0.002677376171352075,0.0
087104711148,0.0013386880856760374,0.0
emerging,0.0,0.0002072538860103627
fiend,0.0,0.0002072538860103627
hesitant,0.0,0.0002072538860103627
impede,0.0,0.0002072538860103627
400thousad,0.0,0.0002072538860103627
60,0.0,0.0002072538860103627
essay,0.0,0.0002072538860103627
nose,0.0,0.0002072538860103627
tram,0.0,0.0002072538860103627
vic,0.0,0.0002072538860103627
coherently,0.0,0.0002072538860103627
echo,0.0013386880856760374,0.0
triple,0.0013386880856760374,0.0
afew,0.0,0.0002072538860103627
cusoon,0.0,0.0002072538860103627
gran,0.0,0.0002072538860103627
honi,0.0,0.0002072538860103627
onlyfound,0.0,0.0002072538860103627
bx526,0.0013386880856760374,0.0
dial,0.0013386880856760374,0.0002072538860103627
california,0.0,0.000621761658031088
southern,0.0,0.0002072538860103627
university,0.0,0.000621761658031088
macleran,0.0,0.0002072538860103627
rayan,0.0,0.0002072538860103627
balls,0.0,0.0002072538860103627
mandara,0.0,0.0002072538860103627
olave,0.0,0.0002072538860103627
trishul,0.0,0.0002072538860103627
hoo,0.0,0.0002072538860103627
woo,0.0,0.0002072538860103627
panties,0.0,0.0002072538860103627
thout,0.0,0.0002072538860103627
09066364311,0.002677376171352075,0.0
carlin,0.0,0.0002072538860103627
flatter,0.0,0.0002072538860103627
pints,0.0,0.0002072538860103627
literally,0.0,0.0004145077720207254
ciao,0.0,0.0002072538860103627
starve,0.0,0.0002072538860103627
impression,0.0,0.0002072538860103627
darkness,0.0,0.0002072538860103627
motivate,0.0,0.0002072538860103627
wknd,0.0,0.0002072538860103627
heltini,0.0,0.0002072538860103627
iyo,0.0,0.0002072538860103627
kothi,0.0,0.0004145077720207254
trusting,0.0,0.0002072538860103627
uttered,0.0,0.0002072538860103627
yalrigu,0.0,0.0002072538860103627
noice,0.0,0.0002072538860103627
esaplanade,0.0,0.0002072538860103627
08709501522,0.0013386880856760374,0.0
139,0.0013386880856760374,0.0
2wu,0.0013386880856760374,0.0
accessible,0.0013386880856760374,0.0
la3,0.0013386880856760374,0.0
occurs,0.0,0.0002072538860103627
enna,0.0,0.0002072538860103627
kalaachutaarama,0.0,0.0002072538860103627
prof,0.0,0.0002072538860103627
sem,0.0,0.0004145077720207254
student,0.0,0.0004145077720207254
coco,0.0,0.0002072538860103627
sporadically,0.0,0.0002072538860103627
09064017305,0.0013386880856760374,0.0
pobox75ldns7,0.0013386880856760374,0.0
38,0.0013386880856760374,0.0
kath,0.0013386880856760374,0.0
manchester,0.0013386880856760374,0.0
persolvo,0.0013386880856760374,0.0
tbs,0.0013386880856760374,0.0
burden,0.0,0.0002072538860103627
08717111821,0.0013386880856760374,0.0
noworriesloans,0.0013386880856760374,0.0
actual,0.0,0.0004145077720207254
harder,0.0,0.0002072538860103627
nbme,0.0,0.0002072538860103627
sickness,0.0,0.0002072538860103627
villa,0.0013386880856760374,0.0
sathya,0.0,0.0002072538860103627
gam,0.0,0.0002072538860103627
religiously,0.0,0.0002072538860103627
smash,0.0,0.0002072538860103627
heroes,0.0013386880856760374,0.0
tips,0.0013386880856760374,0.0
07973788240,0.0013386880856760374,0.0
08715203649,0.0013386880856760374,0.0
dealing,0.0,0.0004145077720207254
muhommad,0.0,0.0002072538860103627
penny,0.0,0.0002072538860103627
doc,0.0,0.0008290155440414508
fiting,0.0,0.0002072538860103627
load,0.0,0.0002072538860103627
mj,0.0,0.0002072538860103627
elaborate,0.0,0.0002072538860103627
unconvinced,0.0,0.0002072538860103627
willpower,0.0,0.0002072538860103627
absence,0.0,0.0002072538860103627
value,0.0,0.000621761658031088
answerin,0.0,0.0002072538860103627
reasonable,0.0,0.0004145077720207254
evey,0.0,0.0002072538860103627
mnth,0.002677376171352075,0.0002072538860103627
prin,0.0,0.0002072538860103627
08714342399,0.0013386880856760374,0.0
50rcvd,0.0013386880856760374,0.0
gigolo,0.0013386880856760374,0.0
gsoh,0.0013386880856760374,0.0
mens,0.0013386880856760374,0.0
mjzgroup,0.0013386880856760374,0.0
oncall,0.0013386880856760374,0.0
spam,0.0013386880856760374,0.0
ashwini,0.0,0.0002072538860103627
08707500020,0.0013386880856760374,0.0
09061790125,0.0013386880856760374,0.0
ukp,0.0013386880856760374,0.0
casting,0.0,0.0002072538860103627
skinny,0.0,0.0002072538860103627
thet,0.0,0.0002072538860103627
elections,0.0,0.0002072538860103627
116,0.0,0.0002072538860103627
amrca,0.0,0.0002072538860103627
camp,0.0,0.0002072538860103627
hlday,0.0,0.0002072538860103627
serena,0.0,0.0002072538860103627
prescribed,0.0,0.0002072538860103627
kappa,0.0,0.0004145077720207254
meatballs,0.0,0.0002072538860103627
approve,0.0,0.0002072538860103627
panalam,0.0,0.0002072538860103627
spjanuary,0.0013386880856760374,0.0
fortune,0.0,0.0002072538860103627
allday,0.0,0.0002072538860103627
piss,0.0,0.0004145077720207254
perf,0.0,0.0002072538860103627
outsider,0.0,0.0002072538860103627
receipts,0.0,0.0004145077720207254
98321561,0.0,0.0002072538860103627
familiar,0.0,0.0002072538860103627
depression,0.0,0.0002072538860103627
infact,0.0,0.0002072538860103627
band,0.0013386880856760374,0.0
simpsons,0.0013386880856760374,0.0
kip,0.0,0.0002072538860103627
shite,0.0,0.0002072538860103627
hont,0.0,0.0002072538860103627
amanda,0.0013386880856760374,0.0
regard,0.0013386880856760374,0.0
renewing,0.0013386880856760374,0.0
subject,0.0013386880856760374,0.0
upgrading,0.0013386880856760374,0.0
nannys,0.0,0.0002072538860103627
perspective,0.0,0.0002072538860103627
puts,0.0,0.0002072538860103627
conveying,0.0,0.0002072538860103627
debating,0.0,0.0002072538860103627
wtlp,0.0013386880856760374,0.0
guessing,0.0,0.0004145077720207254
jb,0.0,0.0002072538860103627
florida,0.0,0.0002072538860103627
hidden,0.0,0.0002072538860103627
royal,0.0,0.0004145077720207254
tog,0.0,0.000621761658031088
teams,0.0,0.0002072538860103627
swhrt,0.0,0.0002072538860103627
0906346330,0.0013386880856760374,0.0
2ez,0.0013386880856760374,0.0
47,0.0013386880856760374,0.0
po19,0.0013386880856760374,0.0
general,0.0,0.0002072538860103627
jetton,0.0,0.0002072538860103627
cmon,0.0013386880856760374,0.0
replies,0.0013386880856760374,0.0
sticky,0.0013386880856760374,0.0002072538860103627
lunsford,0.0,0.0002072538860103627
enjoying,0.0,0.0002072538860103627
0796xxxxxx,0.0013386880856760374,0.0
prizeawaiting,0.0013386880856760374,0.0
gravy,0.0,0.0002072538860103627
kfc,0.0,0.0002072538860103627
meals,0.0,0.0002072538860103627
07008009200,0.0013386880856760374,0.0
attended,0.0,0.0002072538860103627
mw,0.0,0.0002072538860103627
tuth,0.0,0.0002072538860103627
eviction,0.0,0.0002072538860103627
michael,0.0,0.0002072538860103627
riddance,0.0,0.0002072538860103627
spiral,0.0,0.0002072538860103627
suffers,0.0,0.0002072538860103627
closeby,0.0,0.0002072538860103627
cricket,0.0,0.0002072538860103627
edward,0.0,0.0002072538860103627
raglan,0.0,0.0002072538860103627
skye,0.0,0.0002072538860103627
bookedthe,0.0,0.0002072538860103627
hut,0.0,0.0002072538860103627
drastic,0.0,0.0002072538860103627
3750,0.0013386880856760374,0.0
indicate,0.002677376171352075,0.0
garments,0.0,0.0002072538860103627
arab,0.0,0.0002072538860103627
eshxxxxxxxxxxx,0.0,0.0002072538860103627
evry1,0.0,0.0002072538860103627
sez,0.0,0.0002072538860103627
bimbo,0.0,0.0002072538860103627
lay,0.0,0.0002072538860103627
ugo,0.0,0.0002072538860103627
3lions,0.0013386880856760374,0.0
m100,0.0,0.0002072538860103627
portege,0.0,0.0002072538860103627
semiobscure,0.0,0.0002072538860103627
gprs,0.0013386880856760374,0.0
repeat,0.0013386880856760374,0.0002072538860103627
careless,0.0,0.0002072538860103627
loosu,0.0,0.0002072538860103627
freaking,0.0,0.0002072538860103627
logged,0.0,0.0002072538860103627
myspace,0.0,0.0002072538860103627
calculation,0.0,0.0004145077720207254
method,0.0,0.0002072538860103627
blur,0.0,0.0002072538860103627
clothes,0.0,0.0004145077720207254
jewelry,0.0,0.0002072538860103627
bbdeluxe,0.0013386880856760374,0.0
breaker,0.0013386880856760374,0.0
deluxe,0.0013386880856760374,0.0
features,0.0013386880856760374,0.0
graphics,0.0013386880856760374,0.0
fumbling,0.0,0.0002072538860103627
lush,0.0,0.0004145077720207254
2find,0.002677376171352075,0.0
taunton,0.0,0.0008290155440414508
haiz,0.0,0.000621761658031088
nails,0.0,0.0002072538860103627
weekdays,0.0,0.0002072538860103627
asia,0.0,0.0002072538860103627
common,0.0,0.0010362694300518134
bear,0.0,0.0004145077720207254
courage,0.0,0.0004145077720207254
defeat,0.0,0.0004145077720207254
greatest,0.0,0.0004145077720207254
430,0.0,0.0002072538860103627
fucked,0.0,0.0004145077720207254
stil,0.0,0.0002072538860103627
tobed,0.0,0.0002072538860103627
beauty,0.0,0.0004145077720207254
440,0.002677376171352075,0.0
nat27081980,0.002677376171352075,0.0
natalja,0.002677376171352075,0.0
asthma,0.0,0.0002072538860103627
attack,0.0,0.0002072538860103627
ball,0.0,0.0002072538860103627
moving,0.0,0.0004145077720207254
spin,0.0,0.0002072538860103627
haiyoh,0.0,0.0002072538860103627
million,0.0,0.0002072538860103627
prsn,0.0,0.0002072538860103627
saves,0.0,0.0002072538860103627
loss,0.0,0.0008290155440414508
sunlight,0.0,0.0002072538860103627
audiitions,0.0,0.0002072538860103627
relocate,0.0,0.0002072538860103627
pocked,0.0,0.0002072538860103627
motivating,0.0,0.0002072538860103627
brison,0.0,0.0002072538860103627
bullshit,0.0,0.0002072538860103627
caps,0.0,0.0002072538860103627
spelled,0.0,0.0002072538860103627
motherfucker,0.0,0.0002072538860103627
1013,0.0013386880856760374,0.0
ig11,0.0013386880856760374,0.0
kit,0.0013386880856760374,0.0
oja,0.0013386880856760374,0.0
strip,0.0013386880856760374,0.0
08712402578,0.0013386880856760374,0.0
abuse,0.0013386880856760374,0.0
anonymous,0.0013386880856760374,0.0
masked,0.0013386880856760374,0.0
thesmszone,0.0013386880856760374,0.0
avenue,0.0,0.0002072538860103627
magazine,0.0,0.0002072538860103627
parish,0.0,0.0002072538860103627
woodland,0.0,0.0002072538860103627
billy,0.0,0.0002072538860103627
jogging,0.0,0.0004145077720207254
awww,0.0,0.0002072538860103627
useless,0.0,0.0002072538860103627
ed,0.0,0.0002072538860103627
loo,0.0,0.0002072538860103627
shelf,0.0,0.0004145077720207254
glands,0.0,0.0002072538860103627
swollen,0.0,0.0002072538860103627
previous,0.0013386880856760374,0.0004145077720207254
captain,0.0,0.0004145077720207254
bcaz,0.0,0.0002072538860103627
evone,0.0,0.0002072538860103627
hates,0.0,0.0002072538860103627
stu,0.0,0.0002072538860103627
truble,0.0,0.0002072538860103627
mokka,0.0,0.0004145077720207254
gays,0.0,0.0002072538860103627
view,0.0,0.0002072538860103627
dual,0.0,0.0002072538860103627
hostile,0.0,0.0002072538860103627
breezy,0.0,0.0002072538860103627
haircut,0.0,0.0002072538860103627
09061744553,0.002677376171352075,0.0
polyh,0.002677376171352075,0.0
1apple,0.0,0.0002072538860103627
1cup,0.0,0.0002072538860103627
1lemon,0.0,0.0002072538860103627
1tulsi,0.0,0.0002072538860103627
bone,0.0,0.0004145077720207254
diseases,0.0,0.0002072538860103627
leaf,0.0,0.0002072538860103627
litres,0.0,0.0002072538860103627
problms,0.0,0.0002072538860103627
snd,0.0,0.0002072538860103627
watr,0.0,0.0002072538860103627
lavender,0.0,0.0002072538860103627
inmind,0.0,0.0002072538860103627
manky,0.0,0.0002072538860103627
recreation,0.0,0.0002072538860103627
scouse,0.0,0.0002072538860103627
steve,0.0,0.0004145077720207254
travelling,0.0,0.0002072538860103627
epsilon,0.0,0.0004145077720207254
mesages,0.0,0.0004145077720207254
fridays,0.0,0.0002072538860103627
judgemental,0.0,0.0002072538860103627
waheeda,0.0,0.0002072538860103627
bot,0.0,0.0002072538860103627
notes,0.0,0.0002072538860103627
eventually,0.0,0.0002072538860103627
hits,0.0,0.0002072538860103627
tolerance,0.0,0.0002072538860103627
0789xxxxxxx,0.0013386880856760374,0.0
4ward,0.0,0.0002072538860103627
hellogorgeous,0.0,0.0002072538860103627
hopeu,0.0,0.0002072538860103627
jaz,0.0,0.0002072538860103627
lst,0.0,0.0004145077720207254
nitw,0.0,0.0002072538860103627
texd,0.0,0.0002072538860103627
09058091870,0.0013386880856760374,0.0
emily,0.0,0.0002072538860103627
exorcism,0.0,0.0002072538860103627
dsn,0.0,0.0002072538860103627
emotion,0.0,0.0002072538860103627
evry,0.0,0.0002072538860103627
othrwise,0.0,0.0002072538860103627
prayrs,0.0,0.0002072538860103627
parantella,0.0,0.0002072538860103627
sandiago,0.0,0.0002072538860103627
ujhhhhhhh,0.0,0.0002072538860103627
hugging,0.0,0.0002072538860103627
mango,0.0,0.0002072538860103627
sweater,0.0,0.0002072538860103627
involved,0.0,0.0002072538860103627
massive,0.0,0.0004145077720207254
83738,0.0013386880856760374,0.0
barry,0.0013386880856760374,0.0
bob,0.0013386880856760374,0.0
landmark,0.0013386880856760374,0.0
absolutly,0.0,0.0004145077720207254
consent,0.0,0.0002072538860103627
forms,0.0,0.0004145077720207254
billing,0.0013386880856760374,0.0
clubzed,0.0013386880856760374,0.0
renewed,0.0013386880856760374,0.0
tonexs,0.0013386880856760374,0.0
373,0.002677376171352075,0.0
6hl,0.002677376171352075,0.0
polo,0.002677376171352075,0.0
w1j,0.002677376171352075,0.0
anderson,0.0,0.0002072538860103627
edwards,0.0,0.0002072538860103627
mathews,0.0,0.0002072538860103627
tait,0.0,0.0002072538860103627
haunt,0.0,0.0002072538860103627
promoting,0.0,0.0002072538860103627
crowd,0.0,0.0002072538860103627
8000930705,0.0013386880856760374,0.0
snowboarding,0.0,0.0002072538860103627
christmassy,0.0,0.0002072538860103627
recpt,0.0013386880856760374,0.0
baaaaaaaabe,0.0,0.0002072538860103627
ignoring,0.0,0.0002072538860103627
academic,0.0,0.0002072538860103627
completes,0.0,0.0002072538860103627
education,0.0,0.0002072538860103627
lautech,0.0,0.0002072538860103627
sagamu,0.0,0.0002072538860103627
shola,0.0,0.0002072538860103627
vital,0.0,0.0002072538860103627
zealand,0.0,0.0002072538860103627
qet,0.0,0.0002072538860103627
browser,0.0,0.0002072538860103627
surf,0.0,0.0002072538860103627
subscribers,0.0013386880856760374,0.0
conversations,0.0,0.0002072538860103627
convinced,0.0,0.0002072538860103627
overemphasise,0.0,0.0002072538860103627
senses,0.0,0.0002072538860103627
adp,0.0013386880856760374,0.0
headset,0.0013386880856760374,0.0
extract,0.0,0.0002072538860103627
internal,0.0,0.0002072538860103627
immed,0.0,0.0002072538860103627
bevies,0.0,0.0002072538860103627
comfey,0.0,0.0002072538860103627
fancied,0.0,0.0002072538860103627
othrs,0.0,0.0002072538860103627
skint,0.0,0.0002072538860103627
spoon,0.0,0.0002072538860103627
watchng,0.0,0.0002072538860103627
waz,0.0,0.0002072538860103627
least5times,0.0,0.0002072538860103627
quitting,0.0,0.0002072538860103627
wudn,0.0,0.0002072538860103627
coast,0.0,0.0004145077720207254
frequently,0.0,0.0002072538860103627
cupboard,0.0,0.0002072538860103627
route,0.0,0.0002072538860103627
2mro,0.0,0.0002072538860103627
floppy,0.0013386880856760374,0.0
snappy,0.0013386880856760374,0.0
risk,0.0,0.0002072538860103627
grasp,0.0,0.0002072538860103627
flavour,0.0,0.0002072538860103627
laready,0.0,0.0002072538860103627
denying,0.0,0.0002072538860103627
dom,0.0,0.0002072538860103627
ffffuuuuuuu,0.0,0.0002072538860103627
julianaland,0.0,0.0002072538860103627
oblivious,0.0,0.0002072538860103627
dehydrated,0.0,0.0002072538860103627
dogwood,0.0,0.0002072538860103627
mapquest,0.0,0.0002072538860103627
parking,0.0,0.000621761658031088
tiny,0.0,0.0002072538860103627
archive,0.0,0.0002072538860103627
suppose,0.0,0.0004145077720207254
08719839835,0.0013386880856760374,0.0
89123,0.0013386880856760374,0.0
mgs,0.0013386880856760374,0.0
behalf,0.0,0.0002072538860103627
lengths,0.0,0.0002072538860103627
stunning,0.0,0.0002072538860103627
gucci,0.0,0.0002072538860103627
visa,0.0,0.0002072538860103627
culdnt,0.0,0.0002072538860103627
sozi,0.0,0.0002072538860103627
talkbut,0.0,0.0002072538860103627
wannatell,0.0,0.0002072538860103627
wenwecan,0.0,0.0002072538860103627
smsing,0.0,0.0002072538860103627
efficient,0.0,0.0002072538860103627
02073162414,0.002677376171352075,0.0
explicit,0.002677376171352075,0.0
secs,0.002677376171352075,0.0
15pm,0.0,0.0002072538860103627
erutupalam,0.0,0.0002072538860103627
thandiyachu,0.0,0.0002072538860103627
invention,0.0,0.0002072538860103627
lyrics,0.0,0.0002072538860103627
definitly,0.0,0.0002072538860103627
nevr,0.0,0.0002072538860103627
somone,0.0,0.0002072538860103627
undrstnd,0.0,0.0002072538860103627
unrecognized,0.0,0.0002072538860103627
valuing,0.0,0.0002072538860103627
ger,0.0,0.0002072538860103627
syd,0.0,0.0002072538860103627
toking,0.0,0.0002072538860103627
dhorte,0.0,0.0002072538860103627
khelate,0.0,0.0002072538860103627
kintu,0.0,0.0002072538860103627
lage,0.0,0.0002072538860103627
opponenter,0.0,0.0002072538860103627
fried,0.0,0.0002072538860103627
looovvve,0.0,0.0002072538860103627
spares,0.0,0.0002072538860103627
canceled,0.0,0.0002072538860103627
havn,0.0,0.0002072538860103627
tmw,0.0,0.0002072538860103627
warwick,0.0,0.0002072538860103627
tops,0.0,0.0002072538860103627
grandma,0.0,0.0002072538860103627
parade,0.0,0.0002072538860103627
norcorp,0.0013386880856760374,0.0
proze,0.0013386880856760374,0.0
posting,0.0,0.0002072538860103627
7cfca1a,0.0013386880856760374,0.0
grumble,0.0,0.0002072538860103627
algebra,0.0,0.0002072538860103627
linear,0.0,0.0002072538860103627
decorating,0.0,0.0002072538860103627
946,0.0013386880856760374,0.0
wining,0.0013386880856760374,0.0
graduated,0.0,0.0002072538860103627
roomate,0.0,0.0002072538860103627
adjustable,0.0,0.0002072538860103627
allows,0.0,0.0002072538860103627
cooperative,0.0,0.0002072538860103627
40mph,0.0,0.0002072538860103627
63miles,0.0,0.0002072538860103627
nottingham,0.0,0.0002072538860103627
clearly,0.0,0.0004145077720207254
thanku,0.0,0.0002072538860103627
guessed,0.0,0.0002072538860103627
50ea,0.0013386880856760374,0.0
731,0.0013386880856760374,0.0
7ws,0.0013386880856760374,0.0
89938,0.0013386880856760374,0.0
la1,0.0013386880856760374,0.0
otbox,0.0013386880856760374,0.0
strings,0.0013386880856760374,0.0
gain,0.0,0.0004145077720207254
brisk,0.0,0.0002072538860103627
walks,0.0,0.0002072538860103627
89070,0.0013386880856760374,0.0
dirtiest,0.0013386880856760374,0.0
sexiest,0.0013386880856760374,0.0
tellmiss,0.0,0.0002072538860103627
contribute,0.0,0.0002072538860103627
greatly,0.0,0.0002072538860103627
coach,0.0,0.0002072538860103627
duvet,0.0,0.0002072538860103627
predictive,0.0,0.0002072538860103627
smells,0.0,0.0002072538860103627
urgh,0.0,0.0002072538860103627
4utxt,0.0013386880856760374,0.0
w8in,0.0013386880856760374,0.0
24th,0.0,0.0002072538860103627
beverage,0.0,0.0002072538860103627
pist,0.0,0.0002072538860103627
surrender,0.0,0.0002072538860103627
symptoms,0.0,0.0002072538860103627
rdy,0.0,0.0002072538860103627
backwards,0.0,0.0002072538860103627
realise,0.0,0.0004145077720207254
abstract,0.0,0.0002072538860103627
africa,0.0,0.0002072538860103627
avin,0.0,0.0002072538860103627
118p,0.0013386880856760374,0.0
4217,0.0013386880856760374,0.0
6zf,0.0013386880856760374,0.0
8883,0.0013386880856760374,0.0
chit,0.0013386880856760374,0.0
logon,0.0013386880856760374,0.0
w1a,0.0013386880856760374,0.0
4brekkie,0.0,0.0002072538860103627
cu,0.0,0.0002072538860103627
lrg,0.0,0.0002072538860103627
portions,0.0,0.0002072538860103627
probpop,0.0,0.0002072538860103627
psxtra,0.0,0.0002072538860103627
quiteamuzing,0.0,0.0002072538860103627
satthen,0.0,0.0002072538860103627
scool,0.0,0.0002072538860103627
09071512432,0.0013386880856760374,0.0
1000call,0.0013386880856760374,0.0
300603t,0.0013386880856760374,0.0
callcost150ppmmobilesvary,0.0013386880856760374,0.0
rows,0.0,0.0002072538860103627
mnths,0.002677376171352075,0.0
engagement,0.0,0.0002072538860103627
fixd,0.0,0.0002072538860103627
njan,0.0,0.0002072538860103627
sudn,0.0,0.0002072538860103627
vilikkam,0.0,0.0002072538860103627
chapter,0.0,0.0002072538860103627
maths,0.0,0.0002072538860103627
chop,0.0,0.0002072538860103627
noooooooo,0.0,0.0002072538860103627
08718727870150ppm,0.0013386880856760374,0.0
firsg,0.0,0.0002072538860103627
split,0.0,0.0002072538860103627
wasnt,0.0,0.0002072538860103627
