id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country,sentiment
"1,25E+18",BBC News - Coronavirus: Boris Johnson moved to intensive care as symptoms worsen,kenpty,Mon Apr 06 22:20:41 +0000 2020,0,0,2629,635,en,Panama,negative
"1,25E+18","Coronavirus, schlimmste Symptome: Virtue Signalling.",Superlokkus,Mon Apr 06 22:20:50 +0000 2020,0,0,44,105,en,Germany,negative
"1,25E+18",Itâ€™s been one week since the #COVID19 lockdown in Lagos. What new things have you learnt?! Letâ€™s share ideas and help others,Spazzmodic,Mon Apr 06 22:20:54 +0000 2020,0,0,366,240,en,Nigeria,neutral
"1,25E+18",I think that was the first time I heard Fauci talk positively about treatments. #COVID19,RpublicRestored,Mon Apr 06 22:21:06 +0000 2020,0,0,4987,4294,en,United States,neutral
"1,25E+18","New testing site:COVID-19 Update April 4, 2020",Only1sheleah,Mon Apr 06 22:21:18 +0000 2020,0,0,813,1027,en,United States,neutral
"1,25E+18",@realDonaldTrump acquisition of India with trade malpractice is just shameful! #h1b doctors are treating #COVID19 patients in the US.,amish_d,Mon Apr 06 22:21:32 +0000 2020,0,0,71,244,en,United States,negative
"1,25E+18","We cannot stop spreading of COVID-19, but we CAN delay it's speed to save medical resources and to save the lives our fellow, human beings.",hotokenosue,Mon Apr 06 22:22:17 +0000 2020,0,0,0,0,en,æ—¥æœ¬,negative
"1,25E+18",Wisconsin Election Back On For Tuesday In The Middle Of Coronavirus Pandemic,MsCjay,Mon Apr 06 22:22:17 +0000 2020,0,0,3060,3073,en,United States,negative
"1,25E+18",@kauelilara COVID-19,Well_aureliano,Mon Apr 06 22:22:23 +0000 2020,0,0,122,168,en,Brasil,neutral
"1,25E+18",2020 Detroit Chevrolet Grand Prix canceled due to COVID-19 via @YouTube,sarah052794,Mon Apr 06 22:41:16 +0000 2020,0,0,764,1358,en,United States,neutral
"1,25E+18",@realDonaldTrump tested negative twice for #covid19 tested positive twice for methamphetamines,pubdave24,Mon Apr 06 22:41:59 +0000 2020,0,0,370,29,en,United States,negative
"1,25E+18",*When This is Over* Remember to spend more time with your parents and your elders. #coronavirus #COVID19,supertedmannan,Mon Apr 06 22:42:31 +0000 2020,0,0,1596,1006,en,United Kingdom,positive
"1,25E+18",#ElPaso now has 125 cases of #COVID19.,HollyKFOX_CBS,Mon Apr 06 22:43:07 +0000 2020,0,0,402,1629,en,United States,negative
"1,25E+18",Why is it that the zip code I live in has the highest COVID19 density. Stay inside zip code 32207.đŸ˜³đŸ™„ #StayAtHome,allyson_tudor,Mon Apr 06 22:43:13 +0000 2020,0,0,145,19,en,United States,neutral
"1,25E+18","Scientific community - This is great, but we actually asked for a Covid-19 antibody test...",brianwhelanhack,Mon Apr 06 22:43:16 +0000 2020,0,0,3166,14535,en,United Kingdom,positive
"1,25E+18",@JayCampbell333 There is not a single proof in the text that the man has ever had COVID-19. So you are BS.,PredragBrajovic,Mon Apr 06 22:43:22 +0000 2020,0,0,1011,2206,en,Republic of Serbia,neutral
"1,25E+18",@BarackObama why did you allow project aura to be hijacked by a corporate takeover? #COVID19,touringnews1,Mon Apr 06 22:43:42 +0000 2020,0,0,857,525,en,United States,neutral
"1,25E+18","#Covid19 coronavirus: Reusable bags to stay in the car, supermarkets say.",melulater,Mon Apr 06 22:43:50 +0000 2020,0,0,4446,4015,en,New Zealand,positive
"1,25E+18",COVID19 / 2020 changes the game,TheFreshFDN,Mon Apr 06 22:44:18 +0000 2020,0,0,1032,213,en,United States,neutral
"1,25E+18",Visit For every information about Coronavirus in every continent and country. Easy and precise..,swagnito,Mon Apr 06 22:44:47 +0000 2020,0,0,9805,11461,en,Nigeria,positive
"1,25E+18",Why is the President crying about people being mean to him? Shut up and lead. #TaskForceBriefing #USA #COVID19,ShehlaH,Mon Apr 06 22:44:53 +0000 2020,0,0,1777,545,en,United States,negative
"1,25E+18","Sadly, the Bronx leads with New Yorkâ€™s who have underlying conditions and have fallen victim to COVID-19. đŸ™",HaileRiveraNYC,Mon Apr 06 22:45:08 +0000 2020,0,0,3068,2080,en,United States,neutral
"1,25E+18",Weâ€™re cursed with @GovStitt and Covid19. Which is worse?,Ruiner_of_Days,Mon Apr 06 22:45:45 +0000 2020,0,0,1421,493,en,United States,neutral
"1,25E+18",Covid-19 brand ambassador. Kill me đŸ˜‚đŸ˜‚đŸ˜‚đŸ˜‚đŸ˜‚đŸ˜‚đŸ˜‚,kwaban_,Mon Apr 06 22:46:33 +0000 2020,0,0,385,344,en,Nigeria,neutral
"1,25E+18",#HatePresser @CNN needs to shut it off. #COVID19 #TaskForcefail #WorstPresidentEver,SherryPCMO,Mon Apr 06 22:46:36 +0000 2020,0,0,4993,3357,en,United States,neutral
"1,25E+18",Is this an informative press briefing on the Coronavirus or a daily campaign speech cause I LITERALLY canâ€™t tell anymore?,PatMoranTweets,Mon Apr 06 22:47:14 +0000 2020,0,0,798,4978,en,United States,positive
"1,25E+18",I cant wait till this whole covid19 shit is over. Im tryna see my cali family đŸ¥ºâ™¥ï¸ i miss them so much. Esp my mama gladdy,CEEXJAAAY,Mon Apr 06 22:48:09 +0000 2020,0,0,322,148,en,United States,positive
"1,25E+18",Let's cook a Chinese food. I'm bringing Rats and Roaches. What are you bringingÂ¿Â¿ đŸ˜‚ đŸ˜‚ #lockdowneffect #Covid_19 #COVID19 #StayHome,IkechukwuRomeo,Mon Apr 06 22:48:43 +0000 2020,0,0,274,144,en,People's Republic of China,negative
"1,25E+18","Covid-19- Terrifying for MOST, a unique money-making opportunity in Trumpland..",stocks_jim,Mon Apr 06 23:06:59 +0000 2020,0,0,317,24,en,United States,negative
"1,25E+18","@MattHancock @BorisJohnson Out of the ashes of COVID-19, we should rebuild the NHS.",Neeta02227648,Mon Apr 06 23:07:02 +0000 2020,0,0,43,0,en,United Kingdom,neutral
"1,25E+18",#COVID19 #Cuba Great initiative by @ce_havana,alexfdezsaucoCU,Mon Apr 06 23:07:55 +0000 2020,0,0,107,136,en,Cuba,positive
"1,25E+18",Tiger infected with coronavirus via @YouTube,rashiddeme,Mon Apr 06 23:08:14 +0000 2020,0,0,163,60,en,United States,negative
"1,25E+18",This đŸ‘‡đŸ‘‡đŸ‘‡đŸ‘‡ #COVID19,TXPackerChick,Mon Apr 06 23:09:19 +0000 2020,0,0,1537,1010,en,United States,neutral
"1,25E+18",COVID-19 b2b pregnancy scare got my hypochondria on high alert đŸ¥´,jadorefrancess,Mon Apr 06 23:09:35 +0000 2020,0,0,600,793,en,United States,neutral
"1,25E+18",thoughts on COVID-19?,sl_smith99,Mon Apr 06 23:12:57 +0000 2020,0,0,2822,3849,en,United States,neutral
"1,25E+18",How the fuck are people running/jogging with no masks on just raw dogging the coronavirus air,crxslx,Mon Apr 06 23:13:36 +0000 2020,0,0,173,351,en,United States,negative
"1,25E+18",white people love making quarantine/coronavirus jokes on instagram đŸ’€đŸ¤®đŸ¥°,addison__atkins,Mon Apr 06 23:32:55 +0000 2020,0,0,262,209,en,United States,positive
"1,25E+18",I think I speak on behalf of 99.9% of all people that I hope the coronavirus takes out Pearl Fernandez &amp; Isauro Aguirre.,jvbaee,Mon Apr 06 23:32:57 +0000 2020,0,0,109,165,en,United States,neutral
"1,25E+18",@abtahi_m Canâ€™t believe even the rest of the world show no care about Iran covid 19,ima3000ca,Mon Apr 06 23:32:59 +0000 2020,0,0,797,79,en,Canada,neutral
"1,25E+18",đŸ’¾ â“ˆâ“€â“ â“‰â’ºâ’¸â’½ Paedophiles preying on children online during coronavirus lockdown -,_cirrus_minor_,Mon Apr 06 23:33:15 +0000 2020,0,0,1375,929,en,United Kingdom,negative
"1,25E+18",Things will get worse': Coronavirus hotspot erupts in New York suburbs as cases surge via @nbcnews,RonAllenNBC,Mon Apr 06 23:33:23 +0000 2020,0,0,1148,8996,en,United States,negative
"1,25E+18",Itâ€™s interesting how quickly a â€œhoaxâ€ evolves into a â€œconspiracyâ€ in Trump land. #coronavirus #trump,danceswithkids,Mon Apr 06 23:34:45 +0000 2020,0,0,261,425,en,United States,negative
"1,25E+18","@MSNBC Sounds like what is happening in US. If you didnâ€™t get tested before you die, it wasnâ€™t because of Covid 19.",JosephDeGeorge6,Mon Apr 06 23:35:35 +0000 2020,0,0,24,3,en,United States,neutral
"1,25E+18",Here is more on where you can donate clothes during this #coronavirus crisis #SpringCleaning #Groton #Pawcatuck,tinadetelj,Mon Apr 06 23:36:10 +0000 2020,0,0,318,2961,en,United States,neutral
"1,25E+18","@POTUS some hospitals running out of masks isnâ€™t only because of covid-19, lots of other diseases require masks",IvJoesph,Mon Apr 06 23:36:42 +0000 2020,0,0,236,16,en,United States,neutral
"1,25E+18",Whatâ€™s your theory why Wisconsin Republicans would have such an investment in the Democratic primary during peak Coronavirus?,JohnWesleyShipp,Mon Apr 06 23:37:53 +0000 2020,0,0,791,93367,en,United States,neutral
"1,25E+18",Coronavirus: Boris Johnson moved to intensive care as symptoms worsen,VivienHLee,Mon Apr 06 23:38:45 +0000 2020,0,0,303,402,en,United States,negative
"1,25E+18",Singapore is often praised for its COVID-19 response. How does it compare to Australia's?,hitinman,Mon Apr 06 23:38:58 +0000 2020,0,0,4394,4324,en,Australia,neutral
"1,25E+18",This me out shopping trying to avoid COVID 19đŸ˜‚đŸ˜‚đŸ˜‚,GerrodG11,Mon Apr 06 23:57:26 +0000 2020,0,0,449,420,en,United States,neutral
"1,25E+18",Weâ€™d be getting closer to the tip off of the Menâ€™s College Basketball National Championship right about now. Dam that coronavirus đŸ˜¡,DCUBALLERS,Mon Apr 06 23:57:29 +0000 2020,0,0,1539,227,en,United States,negative
"1,25E+18",Lightfoot On Chicago COVID-19 Deaths: More Than Half Were African American,PaulGlader,Mon Apr 06 23:58:41 +0000 2020,0,0,2305,3895,en,United States,negative
"1,25E+18",remember when Tom Hanks has COVID-19. what a year.,sirkevinbrown,Mon Apr 06 23:59:20 +0000 2020,0,0,367,345,en,United States,neutral
"1,25E+18",Spainâ€™s Tragedy Was All Too Predictable according to Bloomberg @business #covid19ESP #Covid_19,joses3es,Tue Apr 07 00:00:38 +0000 2020,0,0,1969,1357,en,EspaĂ±a,neutral
"1,25E+18",B.C. courts hearing 'urgent' family law issues related to COVID-19 pandemic â€” by @keithrfraser /via @VancouverSun,CanadaLegal,Tue Apr 07 00:00:40 +0000 2020,0,0,2854,1608,en,Canada,neutral
"1,25E+18","Dr. Marc Siegel on Boris Johnson's coronavirus battle: Persistent fever, breathing troubles 'concerning'",Bluesgirl19Neil,Tue Apr 07 00:00:45 +0000 2020,0,0,1972,712,en,United States,neutral
"1,25E+18","#Iran Lies, facts and warnings about Iranâ€™s #coronavirus outbreak @WHO @UN @antonioguterres @USAmbUN",naderehsani12,Tue Apr 07 00:01:17 +0000 2020,0,0,128,53,en,United States,negative
"1,25E+18",A do not resuscitate policy has been enforced in the UK for those over 64 years. #COVID19,johngalantini,Tue Apr 07 00:01:21 +0000 2020,0,0,516,925,en,United Kingdom,negative
"1,25E+18",@NYSDEC I got this link in my @NYGovCuomo coronavirus update email - thank you for sharing this đŸ¦…đŸŒˆđŸ’œ,pixiwinter,Tue Apr 07 00:01:25 +0000 2020,0,0,2257,636,en,United States,positive
"1,25E+18",In honor of @TheMasters Week #COVID19,coachdtwhite,Tue Apr 07 00:01:34 +0000 2020,0,0,1079,1274,en,United States,positive
"1,25E+18","Trump, Biden have a 'really good' phone call about coronavirus",Bluesgirl19Neil,Tue Apr 07 00:01:49 +0000 2020,0,0,1972,712,en,United States,positive
